fixture_id,team_id,opponent_team_id,player_out_id,player_in_id,minute,role_out,role_in
1378972,65,55,18746.0,19305,84,,
1378972,55,65,19346.0,44871,88,,
1378977,33,42,886.0,157997,55,,
1378977,42,33,127769.0,136723,60,,
1378977,42,33,18979.0,978,60,,
1378977,33,42,747.0,51494,65,,
1378977,33,42,19220.0,115589,65,,
1378977,42,33,19959.0,38746,71,,
1378977,42,33,157052.0,313245,72,,
1378977,33,42,891.0,2935,80,,
1378977,42,33,2937.0,47311,83,,
1378978,63,45,162128.0,50739,67,,
1378978,45,63,284500.0,19187,71,,
1378978,63,45,2279.0,129142,78,,
1378978,63,45,19329.0,19128,78,,
1378978,63,45,250.0,19461,78,,
1378978,45,63,195993.0,343684,86,,
1378978,63,45,32966.0,18901,90,,
1378988,48,49,25391.0,2939,46,,
1378988,48,49,138.0,284446,46,,
1378988,49,48,161948.0,305834,62,,
1378988,49,48,19720.0,22094,69,,
1378988,49,48,47380.0,341642,69,,
1378988,49,48,161907.0,19545,69,,
1378988,48,49,1243.0,171,70,,
1378988,49,48,425733.0,286894,77,,
1378986,50,47,21138.0,18861,23,,
1378986,50,47,81573.0,1422,54,,
1378986,50,47,156477.0,636,54,,
1378986,50,47,161933.0,44,75,,
1378986,50,47,278133.0,631,75,,
1378986,47,50,2413.0,18883,78,,
1378986,47,50,129711.0,336564,78,,
1378986,47,50,15911.0,347316,86,,
1378986,47,50,41104.0,25287,90,,
1378980,39,35,285.0,296560,35,,
1378980,39,35,265782.0,280687,46,,
1378980,39,35,20665.0,265784,46,,
1378980,39,35,13708.0,135334,56,,
1378980,35,39,304853.0,1125,66,,
1378980,35,39,18870.0,129682,66,,
1378980,35,39,19245.0,792,78,,
1378980,39,35,2032.0,24888,78,,
1378980,35,39,152856.0,368030,88,,
1378980,35,39,1150.0,20093,88,,
1378982,746,44,55904.0,290545,9,,
1378982,746,44,336659.0,47521,63,,
1378982,746,44,301771.0,20638,63,,
1378982,746,44,349799.0,84087,63,,
1378982,44,746,22.0,128895,69,,
1378982,44,746,270508.0,20303,69,,
1378982,746,44,327631.0,392270,80,,
1378982,44,746,179400.0,1746,83,,
1378982,44,746,180560.0,161621,83,,
1378982,44,746,98936.0,36927,86,,
1378981,66,55,1904.0,19071,16,,
1378981,66,55,2724.0,138816,64,,
1378981,66,55,162714.0,249,64,,
1378981,55,66,292.0,15799,69,,
1378981,66,55,19191.0,284457,74,,
1378981,66,55,,137303,75,,
1378981,55,66,178077.0,44871,79,,
1378981,55,66,263538.0,47438,79,,
1378981,55,66,284797.0,19346,84,,
1378981,55,66,342022.0,1119,85,,
1378979,42,63,37127.0,313236,38,,
1378979,42,63,1460.0,1946,53,,
1378979,63,42,32966.0,18901,58,,
1378979,63,42,250.0,19461,58,,
1378979,42,63,38746.0,333682,64,,
1378979,42,63,157052.0,313245,64,,
1378979,42,63,136723.0,442044,64,,
1378979,63,42,19329.0,50739,66,,
1378979,63,42,162128.0,48389,66,,
1378979,63,42,19201.0,19287,83,,
1378984,51,45,356041.0,305730,46,,
1378984,45,51,343684.0,125743,64,,
1378984,45,51,18592.0,195993,64,,
1378984,51,45,162007.0,1361,67,,
1378984,51,45,265820.0,278370,67,,
1378984,45,51,284500.0,18929,71,,
1378984,51,45,92993.0,328225,85,,
1378984,45,51,19187.0,405360,90,,
1378983,52,65,286458.0,402640,66,,
1378983,65,52,48648.0,147831,71,,
1378983,65,52,2298.0,158697,72,,
1378983,52,65,288102.0,2490,82,,
1378983,65,52,18746.0,284428,82,,
1378983,52,65,25927.0,1135,88,,
1378983,65,52,18931.0,9366,88,,
1378983,65,52,22149.0,19305,88,,
1378985,33,36,157997.0,886,52,,
1378985,33,36,747.0,115589,53,,
1378985,36,33,19032.0,19549,62,,
1378985,36,33,2920.0,19221,62,,
1378985,33,36,19220.0,51494,69,,
1378985,36,33,389315.0,1161,71,,
1378985,36,33,195106.0,2887,71,,
1378985,33,36,342970.0,402329,87,,
1378985,33,36,891.0,2935,87,,
1378987,34,40,31146.0,328105,66,,
1378987,34,40,169.0,284492,76,,
1378987,34,40,18778.0,315237,76,,
1378987,34,40,723.0,19192,76,,
1378987,40,34,203224.0,180317,80,,
1378987,40,34,174565.0,30410,80,,
1378987,34,40,2806.0,163189,81,,
1378987,40,34,306.0,8500,90,,
1378987,40,34,293.0,19035,90,,
1378987,40,34,247.0,452685,90,,
1378991,49,36,161948.0,334037,14,,
1378991,36,49,195106.0,2887,59,,
1378991,36,49,2920.0,19221,60,,
1378991,36,49,19032.0,19549,67,,
1378991,36,49,389315.0,1161,67,,
1378991,49,36,425733.0,286894,68,,
1378991,49,36,1864.0,19545,81,,
1378991,49,36,,305834,81,,
1378991,36,49,1455.0,18753,84,,
1378994,33,44,1165.0,70100,31,,
1378994,33,44,19220.0,284322,46,,
1378994,44,33,180560.0,161621,65,,
1378994,33,44,747.0,115589,72,,
1378994,44,33,270508.0,20303,76,,
1378994,44,33,47903.0,1746,83,,
1378994,44,33,22.0,128895,83,,
1378994,33,44,342970.0,545,85,,
1378998,39,45,296560.0,282770,63,,
1378998,39,45,13708.0,20665,64,,
1378998,39,45,265784.0,391822,64,,
1378998,39,45,280687.0,265782,75,,
1378998,39,45,24888.0,7722,76,,
1378998,45,39,125743.0,343684,76,,
1378998,45,39,2990.0,284500,76,,
1378998,45,39,19187.0,195993,88,,
1378998,45,39,18592.0,18758,90,,
1378997,35,47,18869.0,20093,26,,
1378997,47,35,41104.0,347316,54,,
1378997,47,35,129711.0,336564,54,,
1378997,35,47,304853.0,1125,63,,
1378997,35,47,18870.0,129682,64,,
1378997,47,35,47519.0,204039,71,,
1378997,47,35,237129.0,270510,76,,
1378997,35,47,152856.0,792,81,,
1378997,35,47,19245.0,368030,81,,
1378996,746,55,349799.0,84087,65,,
1378996,746,55,336659.0,301771,65,,
1378996,55,746,292.0,15799,71,,
1378996,55,746,106725.0,19346,72,,
1378996,746,55,327631.0,392270,87,,
1378996,55,746,178077.0,153066,90,,
1378992,34,63,19192.0,328105,46,,
1378992,63,34,19329.0,50739,60,,
1378992,63,34,162128.0,19128,60,,
1378992,34,63,169.0,284492,62,,
1378992,34,63,19163.0,153430,62,,
1378992,34,63,38734.0,18778,69,,
1378992,63,34,19461.0,18766,70,,
1378992,63,34,47969.0,19760,80,,
1378990,51,50,356041.0,296,60,,
1378990,51,50,278370.0,328225,61,,
1378990,51,50,1469.0,90590,61,,
1378990,51,50,305730.0,265820,61,,
1378990,50,51,81573.0,1422,72,,
1378990,50,51,636.0,307123,72,,
1378990,50,51,360114.0,567,85,,
1378990,50,51,41621.0,284230,85,,
1378990,51,50,383685.0,342063,90,,
1378995,65,48,48648.0,158697,58,,
1378995,48,65,25391.0,2939,64,,
1378995,65,48,18931.0,9366,73,,
1378995,48,65,2938.0,68466,75,,
1378995,48,65,336585.0,37724,82,,
1378995,65,48,22149.0,147831,89,,
1378995,65,48,2298.0,284428,89,,
1378993,42,40,22090.0,333682,5,,
1378993,40,42,6716.0,293,61,,
1378993,42,40,47311.0,37127,70,,
1378993,42,40,127769.0,19586,70,,
1378993,40,42,1145.0,284,79,,
1378993,40,42,174565.0,30410,79,,
1378993,40,42,203224.0,8500,89,,
1378993,42,40,136723.0,442044,89,,
1378989,66,52,137303.0,19071,46,,
1378989,52,66,288102.0,2490,56,,
1378989,52,66,18806.0,184226,71,,
1378989,66,52,19191.0,46815,74,,
1378989,66,52,19298.0,453101,74,,
1378989,66,52,249.0,2724,83,,
1378989,66,52,138816.0,284457,84,,
1378989,52,66,25927.0,286458,85,,
1378989,52,66,2601.0,18862,86,,
1378999,42,65,37127.0,313236,18,,
1378999,65,42,363695.0,181806,37,,
1378999,65,42,2298.0,147831,60,,
1378999,65,42,18931.0,129695,60,,
1378999,42,65,18979.0,2937,68,,
1378999,42,65,157052.0,313245,68,,
1378999,65,42,22149.0,19305,73,,
1378999,65,42,18746.0,158697,73,,
1378999,42,65,136723.0,127769,78,,
1378999,42,65,19586.0,1946,79,,
1379007,34,39,158054.0,315237,65,,
1379007,34,39,723.0,1463,65,,
1379007,39,34,265784.0,3080,66,,
1379007,39,34,110153.0,13708,66,,
1379007,39,34,195717.0,20665,66,,
1379007,39,34,24888.0,391822,77,,
1379007,39,34,282770.0,296560,77,,
1379007,34,39,18778.0,153430,80,,
1379007,34,39,19163.0,38734,90,,
1379000,51,35,305730.0,265820,3,,
1379000,51,35,162007.0,1361,24,,
1379000,51,35,296.0,356041,66,,
1379000,35,51,18870.0,792,67,,
1379000,35,51,304853.0,129682,67,,
1379000,51,35,90590.0,328225,67,,
1379000,51,35,1469.0,343311,67,,
1379000,35,51,19245.0,18872,86,,
1379000,35,51,20093.0,330437,87,,
1379000,35,51,152856.0,363333,90,,
1379005,36,63,389315.0,1161,60,,
1379005,36,63,19221.0,18753,60,,
1379005,63,36,48389.0,19128,68,,
1379005,63,36,18766.0,19461,69,,
1379005,36,63,1455.0,237819,76,,
1379005,63,36,50739.0,19329,77,,
1379005,36,63,1934.0,19025,84,,
1379005,36,63,195106.0,2887,84,,
1379005,63,36,,162128,89,,
1379004,66,45,2926.0,137303,46,,
1379004,45,66,284500.0,202854,66,,
1379004,66,45,19071.0,19035,71,,
1379004,45,66,125743.0,343684,75,,
1379004,66,45,284457.0,889,83,,
1379004,66,45,19366.0,249,83,,
1379003,52,746,2490.0,286458,69,,
1379003,746,52,301771.0,38750,69,,
1379003,52,746,184226.0,403554,84,,
1379003,746,52,365331.0,37143,84,,
1379003,746,52,84087.0,339201,90,,
1379008,48,47,37724.0,404574,61,,
1379008,48,47,336585.0,326176,61,,
1379008,48,47,1646.0,2939,68,,
1379008,47,48,162016.0,2413,71,,
1379008,47,48,19235.0,204039,71,,
1379008,47,48,270510.0,336564,79,,
1379008,47,48,152849.0,25287,80,,
1379008,47,48,347316.0,129711,80,,
1379008,48,47,2938.0,68466,90,,
1379001,49,55,341642.0,47380,46,,
1379001,49,55,22094.0,19545,46,,
1379001,49,55,311334.0,334037,46,,
1379001,49,55,286894.0,152982,56,,
1379001,55,49,196156.0,284797,72,,
1379001,55,49,47438.0,19346,73,,
1379001,49,55,10329.0,284324,79,,
1379001,55,49,342022.0,44871,83,,
1379001,55,49,19789.0,1119,83,,
1379001,55,49,106725.0,153066,90,,
1379002,40,44,206254.0,289,38,,
1379002,40,44,6716.0,180317,46,,
1379002,44,40,19827.0,575,63,,
1379002,44,40,161621.0,180560,63,,
1379002,40,44,174565.0,30410,72,,
1379002,44,40,98936.0,1746,86,,
1379002,40,44,1145.0,152654,87,,
1379002,40,44,203224.0,452685,87,,
1379002,44,40,196855.0,138822,89,,
1379006,33,50,342970.0,2935,62,,
1379006,33,50,545.0,284322,62,,
1379006,50,33,44.0,161933,76,,
1379006,50,33,1422.0,266657,77,,
1379006,33,50,51494.0,70100,80,,
1379006,33,50,115589.0,747,80,,
1379006,50,33,1100.0,278133,87,,
1379006,50,33,636.0,18861,88,,
1379014,45,40,125743.0,343684,46,,
1379014,40,45,247.0,203224,61,,
1379014,40,45,6716.0,293,61,,
1379014,40,45,174565.0,2864,67,,
1379014,45,40,18592.0,304317,86,,
1379014,45,40,2165.0,195993,86,,
1379018,39,63,282770.0,280687,46,,
1379018,39,63,20665.0,3080,46,,
1379018,39,63,391822.0,2032,46,,
1379018,63,39,48389.0,19128,70,,
1379018,39,63,195717.0,265784,72,,
1379018,39,63,41606.0,13708,72,,
1379018,63,39,19201.0,19760,83,,
1379018,63,39,18901.0,32966,83,,
1379018,63,39,50739.0,129142,90,,
1379018,63,39,18766.0,19461,90,,
1379012,65,44,129695.0,2298,59,,
1379012,65,44,18931.0,9366,75,,
1379012,65,44,48648.0,22149,76,,
1379012,65,44,47522.0,147831,76,,
1379012,44,65,161621.0,180560,81,,
1379012,44,65,98936.0,36927,86,,
1379017,52,48,184226.0,286458,46,,
1379017,48,52,2939.0,25391,59,,
1379017,52,48,18806.0,2490,65,,
1379017,52,48,288102.0,1468,75,,
1379017,48,52,37724.0,404574,78,,
1379017,48,52,336585.0,326176,78,,
1379011,51,47,356041.0,278370,46,,
1379011,47,51,863.0,162016,61,,
1379011,51,47,328225.0,296,63,,
1379011,47,51,336564.0,129711,72,,
1379011,51,47,90590.0,1469,75,,
1379011,51,47,383685.0,342063,75,,
1379011,51,47,1361.0,92993,85,,
1379011,47,51,347316.0,328089,89,,
1379011,47,51,47519.0,19235,89,,
1379015,49,33,425733.0,286616,6,,
1379015,49,33,1864.0,19145,7,,
1379015,49,33,152982.0,305834,21,,
1379015,33,49,115589.0,51494,46,,
1379015,33,49,545.0,1165,64,,
1379015,49,33,47380.0,161907,64,,
1379015,49,33,22094.0,334037,64,,
1379015,33,49,20589.0,19220,69,,
1379015,33,49,2935.0,342970,70,,
1379015,33,49,1485.0,284322,87,,
1379013,55,36,196156.0,284797,65,,
1379013,55,36,106725.0,19346,66,,
1379013,36,55,389315.0,237819,67,,
1379013,55,36,19789.0,1119,74,,
1379013,55,36,292.0,25073,74,,
1379013,36,55,1455.0,1161,80,,
1379013,36,55,195106.0,2887,80,,
1379013,36,55,19221.0,131,86,,
1379013,36,55,2823.0,19025,86,,
1379013,55,36,15908.0,153066,87,,
1379010,35,34,330437.0,20093,46,,
1379010,34,35,1463.0,18778,62,,
1379010,34,35,19163.0,153430,62,,
1379010,35,34,304853.0,1125,63,,
1379010,35,34,18870.0,792,63,,
1379010,35,34,19245.0,129682,75,,
1379010,34,35,163189.0,18894,84,,
1379010,34,35,158054.0,315237,84,,
1379016,746,66,339201.0,55904,37,,
1379016,66,746,19071.0,138816,58,,
1379016,66,746,2724.0,19035,58,,
1379016,66,746,137303.0,249,73,,
1379016,746,66,84087.0,349799,80,,
1379016,746,66,336659.0,18816,80,,
1379016,746,66,20638.0,37143,81,,
1379016,66,746,1904.0,284457,82,,
1379016,66,746,19170.0,18,82,,
1379016,746,66,365331.0,19910,90,,
1379009,42,50,136723.0,1460,46,,
1379009,42,50,47311.0,19586,46,,
1379009,50,42,360114.0,41621,46,,
1379009,50,42,631.0,18861,68,,
1379009,50,42,1100.0,161933,76,,
1379009,42,50,38746.0,127769,80,,
1379009,42,50,1946.0,313236,84,,
1379009,50,42,307123.0,626,87,,
1379009,50,42,1422.0,266657,87,,
1379009,42,50,47315.0,333682,90,,
1379020,33,55,2935.0,342970,66,,
1379020,33,55,51494.0,284322,66,,
1379020,55,33,44871.0,19346,75,,
1379020,55,33,284797.0,106725,75,,
1379020,55,33,292.0,15799,81,,
1379020,55,33,15908.0,25073,81,,
1379020,33,55,891.0,19220,81,,
1379020,33,55,382452.0,70100,85,,
1379020,55,33,196156.0,47438,90,,
1379021,49,51,305834.0,366735,54,,
1379021,51,49,537.0,92993,55,,
1379021,49,51,425733.0,161907,63,,
1379021,51,49,356041.0,328225,67,,
1379021,51,49,106835.0,1469,67,,
1379021,49,51,341642.0,95,79,,
1379021,49,51,1864.0,282125,79,,
1379021,51,49,90590.0,343311,85,,
1379021,51,49,278370.0,162007,85,,
1379025,50,44,266657.0,278133,62,,
1379025,44,50,161621.0,22,62,,
1379025,50,44,129033.0,18861,70,,
1379025,44,50,19827.0,138822,79,,
1379025,44,50,98936.0,270508,80,,
1379025,50,44,36902.0,636,83,,
1379025,50,44,307123.0,284230,83,,
1379025,44,50,196855.0,181797,88,,
1379025,44,50,375915.0,180560,88,,
1379022,40,52,180317.0,247,46,,
1379022,52,40,288102.0,18806,62,,
1379022,40,52,6716.0,293,65,,
1379022,52,40,184226.0,2490,74,,
1379022,40,52,203224.0,30410,74,,
1379022,40,52,1145.0,152654,74,,
1379022,52,40,2218.0,1468,75,,
1379022,40,52,2864.0,452685,84,,
1379022,52,40,2601.0,286458,90,,
1379024,35,63,129682.0,18870,60,,
1379024,35,63,1125.0,304853,60,,
1379024,35,63,792.0,19245,60,,
1379024,63,35,48389.0,19128,67,,
1379024,35,63,330437.0,343576,73,,
1379024,35,63,1150.0,368030,81,,
1379024,63,35,50739.0,32966,87,,
1379024,63,35,18766.0,19461,90,,
1379027,65,746,6056.0,18746,46,,
1379027,746,65,18816.0,37143,59,,
1379027,746,65,339201.0,671,59,,
1379027,65,746,158697.0,2298,60,,
1379027,65,746,48648.0,9366,60,,
1379027,65,746,129695.0,284428,72,,
1379027,746,65,20638.0,55904,75,,
1379027,746,65,84087.0,38750,85,,
1379027,746,65,336659.0,301771,85,,
1379027,65,746,18931.0,147831,90,,
1379028,39,47,18742.0,135068,46,,
1379028,39,47,24888.0,296560,46,,
1379028,47,39,863.0,129711,62,,
1379028,47,39,19235.0,47519,63,,
1379028,39,47,195103.0,20665,64,,
1379028,47,39,162016.0,336564,78,,
1379028,47,39,347316.0,237129,78,,
1379028,47,39,204039.0,270510,84,,
1379028,39,47,2032.0,110153,84,,
1379028,39,47,13708.0,41606,90,,
1379019,36,66,2887.0,18753,11,,
1379019,66,36,19179.0,46815,32,,
1379019,66,36,19035.0,19071,46,,
1379019,36,66,389315.0,1161,65,,
1379019,36,66,1455.0,237819,65,,
1379019,66,36,19191.0,1904,72,,
1379019,36,66,19032.0,19549,80,,
1379019,36,66,19221.0,1696,80,,
1379019,66,36,284457.0,889,82,,
1379019,66,36,137303.0,249,83,,
1379026,42,34,333682.0,22090,46,,
1379026,34,42,19163.0,153430,66,,
1379026,34,42,138787.0,169,67,,
1379026,34,42,158054.0,315237,67,,
1379026,42,34,157052.0,47311,70,,
1379026,42,34,1460.0,127769,70,,
1379026,34,42,158694.0,18894,77,,
1379026,42,34,47315.0,37127,82,,
1379026,42,34,1946.0,313245,88,,
1379026,34,42,723.0,18778,90,,
1379023,48,45,326176.0,284446,59,,
1379023,45,48,125743.0,343684,69,,
1379023,48,45,37724.0,404574,77,,
1379023,45,48,18592.0,304317,81,,
1379023,48,45,1646.0,7600,90,,
1379023,48,45,25391.0,68466,90,,
1379031,36,35,2823.0,19025,14,,
1379031,35,36,19245.0,792,61,,
1379031,35,36,20093.0,330437,61,,
1379031,36,35,19221.0,1696,67,,
1379031,36,35,389315.0,237819,67,,
1379031,35,36,1150.0,1125,78,,
1379031,35,36,6610.0,343576,78,,
1379031,35,36,18870.0,412719,85,,
1379031,36,35,1455.0,18753,86,,
1379031,36,35,18814.0,1161,86,,
1379035,63,47,177665.0,32966,67,,
1379035,63,47,50739.0,19128,67,,
1379035,47,63,270510.0,237129,73,,
1379035,47,63,162016.0,2413,74,,
1379035,63,47,47969.0,19461,79,,
1379035,63,47,48389.0,250,79,,
1379035,47,63,336564.0,25287,85,,
1379035,63,47,19201.0,19760,89,,
1379035,47,63,15911.0,129711,90,,
1379036,746,33,301771.0,55904,37,,
1379036,746,33,18816.0,336659,58,,
1379036,746,33,671.0,349799,58,,
1379036,746,33,84087.0,38750,59,,
1379036,33,746,886.0,382452,64,,
1379036,33,746,19220.0,1165,65,,
1379036,33,746,20589.0,284322,77,,
1379036,746,33,119121.0,37143,79,,
1379036,33,746,342970.0,2935,85,,
1379036,33,746,747.0,51494,85,,
1379029,42,48,37127.0,47315,30,,
1379029,48,42,326176.0,284446,61,,
1379029,48,42,25391.0,344707,61,,
1379029,42,48,1946.0,313236,75,,
1379029,42,48,157052.0,313245,75,,
1379029,42,48,19586.0,127769,79,,
1379029,42,48,2937.0,47311,79,,
1379029,48,42,18846.0,171,79,,
1379033,40,49,180317.0,203224,46,,
1379033,49,40,95.0,282125,55,,
1379033,40,49,206254.0,289,55,,
1379033,40,49,1145.0,293,56,,
1379033,49,40,366735.0,341642,68,,
1379033,49,40,10329.0,392270,74,,
1379033,40,49,2864.0,174565,74,,
1379033,49,40,284324.0,286894,75,,
1379033,49,40,1864.0,425733,75,,
1379033,40,49,6716.0,8500,86,,
1379037,65,34,19305.0,2298,64,,
1379037,65,34,18931.0,9366,64,,
1379037,65,34,48648.0,284428,65,,
1379037,34,65,138787.0,18778,70,,
1379037,34,65,153430.0,19163,70,,
1379037,65,34,67943.0,129695,77,,
1379037,34,65,158054.0,315237,90,,
1379037,34,65,723.0,328105,90,,
1379038,51,39,356041.0,90590,46,,
1379038,39,51,24888.0,135068,60,,
1379038,51,39,328225.0,343311,70,,
1379038,51,39,92993.0,162007,70,,
1379038,39,51,2032.0,20665,76,,
1379038,51,39,278370.0,296,76,,
1379038,39,51,135334.0,265782,77,,
1379038,39,51,3080.0,110153,90,,
1379038,39,51,195103.0,195717,90,,
1379034,45,52,343684.0,125743,46,,
1379034,45,52,304317.0,195993,46,,
1379034,45,52,2934.0,284500,65,,
1379034,52,45,25927.0,1468,70,,
1379034,52,45,2601.0,2490,82,,
1379034,52,45,184226.0,286458,88,,
1379034,52,45,2218.0,403554,89,,
1379034,45,52,18592.0,18758,90,,
1379030,44,66,161621.0,22,59,,
1379030,44,66,196855.0,138822,59,,
1379030,66,44,19366.0,19071,67,,
1379030,66,44,19191.0,137303,67,,
1379030,44,66,98936.0,270508,69,,
1379030,44,66,20303.0,36927,82,,
1379030,66,44,19298.0,889,84,,
1379030,66,44,249.0,2287,84,,
1379030,66,44,,138816,90,,
1379030,66,44,284457.0,162714,90,,
1379030,44,66,179400.0,1746,90,,
1379032,50,55,44.0,161933,22,,
1379032,55,50,15908.0,47438,68,,
1379032,55,50,196156.0,284797,68,,
1379032,55,50,263538.0,15799,73,,
1379032,55,50,292.0,25073,74,,
1379032,50,55,278133.0,1422,76,,
1379032,50,55,36902.0,636,76,,
1379032,55,50,1119.0,153066,90,,
1379045,65,49,8598.0,9366,46,,
1379045,49,65,282125.0,116117,46,,
1379045,49,65,284324.0,286894,46,,
1379045,49,65,305834.0,392270,46,,
1379045,65,49,47522.0,2298,53,,
1379045,65,49,641.0,18931,74,,
1379045,65,49,363695.0,181806,74,,
1379045,49,65,1864.0,425733,78,,
1379045,49,65,366735.0,19145,81,,
1379040,44,63,22.0,161621,58,,
1379040,63,44,50739.0,19329,66,,
1379040,63,44,19128.0,19461,66,,
1379040,63,44,177665.0,250,73,,
1379040,44,63,36927.0,20303,77,,
1379040,63,44,2279.0,32966,81,,
1379040,44,63,270508.0,180560,83,,
1379040,44,63,196855.0,18927,83,,
1379044,50,45,36902.0,636,59,,
1379044,50,45,1422.0,278133,59,,
1379044,45,50,195993.0,202854,70,,
1379044,45,50,2990.0,284500,70,,
1379044,45,50,125743.0,343684,75,,
1379044,50,45,266657.0,156477,85,,
1379044,50,45,307123.0,284230,85,,
1379044,50,45,161933.0,2291,86,,
1379044,45,50,148099.0,18929,86,,
1379044,45,50,18592.0,304317,86,,
1379039,51,34,278370.0,162007,36,,
1379039,34,51,723.0,328105,46,,
1379039,34,51,153430.0,19163,46,,
1379039,34,51,138787.0,18778,70,,
1379039,34,51,31146.0,19192,70,,
1379039,51,34,90590.0,343311,71,,
1379039,51,34,356041.0,296,71,,
1379039,34,51,10135.0,315237,86,,
1379039,51,34,383685.0,342063,89,,
1379039,51,34,1469.0,392482,90,,
1379041,52,35,184226.0,1468,64,,
1379041,35,52,304853.0,1125,67,,
1379041,35,52,368030.0,129682,75,,
1379041,35,52,330437.0,20093,75,,
1379041,35,52,792.0,343576,76,,
1379041,35,52,19245.0,18872,90,,
1379046,746,39,671.0,336659,63,,
1379046,39,746,18742.0,285,67,,
1379046,746,39,84087.0,349799,76,,
1379046,746,39,339201.0,37143,76,,
1379046,39,746,282770.0,110153,76,,
1379046,39,746,195103.0,391822,76,,
1379046,39,746,13708.0,296560,77,,
1379046,746,39,365331.0,19910,90,,
1379042,36,42,2729.0,18814,42,,
1379042,42,36,19586.0,47311,62,,
1379042,36,42,389315.0,237819,63,,
1379042,36,42,19025.0,1161,64,,
1379042,42,36,1946.0,127769,81,,
1379042,36,42,131.0,152967,82,,
1379042,36,42,19221.0,18753,82,,
1379042,42,36,18979.0,30407,90,,
1379047,47,66,270510.0,2413,60,,
1379047,66,47,249.0,19366,61,,
1379047,66,47,137303.0,19071,61,,
1379047,47,66,162016.0,347316,79,,
1379047,47,66,336564.0,21104,79,,
1379047,66,47,2724.0,138816,82,,
1379047,66,47,162714.0,2287,82,,
1379047,47,66,19235.0,129711,86,,
1379047,47,66,863.0,237129,86,,
1379043,33,40,747.0,51494,58,,
1379043,33,40,157997.0,382452,59,,
1379043,33,40,19220.0,115589,61,,
1379043,40,33,180317.0,203224,62,,
1379043,40,33,542.0,293,62,,
1379043,40,33,6716.0,174565,62,,
1379043,40,33,2864.0,30410,72,,
1379043,40,33,306.0,152654,85,,
1379043,33,40,891.0,342970,85,,
1379043,33,40,1485.0,284322,85,,
1379048,48,55,327730.0,409303,46,,
1379048,48,55,336585.0,1445,46,,
1379048,48,55,171.0,18846,46,,
1379048,48,55,68466.0,344707,61,,
1379048,48,55,1243.0,2476,71,,
1379048,55,48,15908.0,25073,75,,
1379048,55,48,284797.0,106725,76,,
1379048,55,48,292.0,47438,90,,
1379055,48,63,327730.0,2939,25,,
1379055,63,48,47969.0,19760,44,,
1379055,63,48,48389.0,19128,46,,
1379055,48,63,68466.0,284446,64,,
1379055,48,63,1243.0,336585,65,,
1379055,63,48,32966.0,129142,72,,
1379055,48,63,18846.0,171,79,,
1379055,48,63,37724.0,326176,79,,
1379055,63,48,50739.0,19329,87,,
1379055,63,48,18766.0,19461,87,,
1379057,36,34,1161.0,237819,46,,
1379057,34,36,38734.0,2806,61,,
